order_id,timestamp,item,category,quantity,price_per_item,total_amount
ORD672302,2025-10-19 05:19:31,Veg Noodles,chinese_noodles,2,110,220
ORD830151,2025-10-19 04:54:06,Roti Thali,today_thali,3,120,360
ORD114908,2025-10-18 16:55:55,Mushroom Masala,special_sabji,1,160,160
ORD549604,2025-10-18 18:19:49,Paneer Schezwan Noodles,chinese_noodles,2,150,300
ORD607185,2025-10-19 03:54:39,Dal Baati Churma,weekend_special,1,180,180
ORD449863,2025-10-18 17:32:30,Dal Baati Churma,weekend_special,2,180,360
ORD206634,2025-10-19 04:21:24,Butter Roti,extra,1,15,15
ORD378559,2025-10-19 04:11:44,Jeera Masala Paratha,stuff_paratha,3,50,150
ORD403457,2025-10-19 06:06:49,Veg Clear Soup,chinese_soup,2,80,160
ORD496262,2025-10-19 06:47:43,Extra Dal,extra,1,20,20
ORD634553,2025-10-19 06:50:37,Mushroom Pepper Dry,chinese_starters,1,160,160
ORD150241,2025-10-18 22:50:10,Dal Baati Churma,weekend_special,3,180,540
ORD834250,2025-10-19 03:30:31,Veg Paneer Noodles,chinese_noodles,1,150,150
ORD268423,2025-10-19 05:01:10,Dal Baati Churma,weekend_special,2,180,360
ORD114145,2025-10-19 05:12:41,Onion Paratha,stuff_paratha,3,100,300
ORD431502,2025-10-19 09:01:10,Dal Baati Churma,weekend_special,1,180,180
ORD703141,2025-10-18 18:38:03,Veg Thali,today_thali,2,140,280
ORD917900,2025-10-18 22:59:27,Besan Gatta,special_sabji,1,160,160
ORD717524,2025-10-18 23:01:04,Dal Baati Churma,weekend_special,2,180,360
ORD182125,2025-10-18 16:39:39,Cheese Paneer Mix,premium_paratha,2,150,300
ORD187004,2025-10-19 04:35:42,Plain Rice,extra,1,50,50
ORD697285,2025-10-18 16:27:30,Dal Baati Churma,weekend_special,1,180,180
ORD140674,2025-10-19 06:40:54,Dal Baati Churma,weekend_special,2,180,360
ORD385021,2025-10-19 08:39:39,Dal Baati Churma,weekend_special,1,180,180
ORD816001,2025-10-19 07:25:33,Rajma Thali,today_thali,3,150,450
ORD893378,2025-10-18 18:31:40,Garlic Paratha,stuff_paratha,3,110,330
ORD497993,2025-10-18 17:56:14,Veg Schezwan Noodles,chinese_noodles,3,120,360
ORD126176,2025-10-19 05:15:12,Dal Baati Churma,weekend_special,2,180,360
ORD151024,2025-10-19 00:51:08,Veg Chopper Noodles,chinese_noodles,2,170,340
ORD925271,2025-10-19 07:15:11,Veg Triple Noodles,chinese_noodles,3,170,510
ORD520866,2025-10-19 07:11:51,Extra Sabji,extra,2,20,40
ORD349015,2025-10-19 08:49:58,Veg Hong Kong Noodles,chinese_noodles,2,150,300
ORD137092,2025-10-19 02:33:49,Dal Baati Churma,weekend_special,2,180,360
ORD301122,2025-10-19 07:21:38,Dal Baati Churma,weekend_special,3,180,540
ORD668823,2025-10-19 05:30:30,Paneer Paratha,stuff_paratha,2,120,240
ORD620416,2025-10-18 17:57:38,Dal Baati Churma,weekend_special,2,180,360
ORD764967,2025-10-18 16:12:15,Dal Baati Churma,weekend_special,2,180,360
ORD671579,2025-10-19 04:31:01,Mushroom Kolhapur,special_sabji,3,170,510
ORD359307,2025-10-19 05:51:02,Jerr Aloo,special_sabji,3,140,420
ORD838623,2025-10-18 23:25:59,Matter Paneer,special_sabji,3,170,510
ORD631727,2025-10-18 22:59:50,Dal Baati Churma,weekend_special,1,180,180
ORD126692,2025-10-18 22:49:45,Veg Chopper Rice,chinese_rice,3,140,420
ORD672782,2025-10-19 05:15:28,Cocaine Paratha,premium_paratha,2,150,300
ORD827100,2025-10-18 22:21:18,Paneer Thali,today_thali,3,160,480
ORD860362,2025-10-19 04:57:35,Schezwan Manchurian (Dry/Gravy),chinese_starters,2,130,260
ORD670613,2025-10-19 01:29:47,Dal Baati Churma,weekend_special,2,180,360
ORD960888,2025-10-18 21:32:13,Rajma Thali,today_thali,1,150,150
ORD356489,2025-10-19 00:53:05,Veg Schezwan Noodles,chinese_noodles,1,120,120
ORD165433,2025-10-19 05:03:12,Dal Baati Churma,weekend_special,3,180,540
ORD698273,2025-10-19 05:09:59,Veg Chopper Noodles,chinese_noodles,2,170,340
ORD669247,2025-10-18 18:07:20,Paneer Combo,chinese_combo,3,280,840
ORD955549,2025-10-19 07:17:21,Cocaine Paratha,premium_paratha,2,150,300
ORD594827,2025-10-19 06:01:50,Veg Combo,chinese_combo,2,250,500
ORD432139,2025-10-19 03:31:07,Butter Roti,extra,1,15,15
ORD796443,2025-10-18 17:15:41,Dal Baati Churma,weekend_special,3,180,540
ORD566953,2025-10-19 05:45:36,Tomato Soup,chinese_soup,2,80,160
ORD585840,2025-10-19 01:36:36,Veg Chopper Noodles,chinese_noodles,2,170,340
ORD980040,2025-10-18 22:47:29,Dal Baati Churma,weekend_special,3,180,540
ORD532557,2025-10-18 21:40:12,Mushroom Manchurian,chinese_starters,1,160,160
ORD793657,2025-10-19 04:51:29,Methi Paratha,stuff_paratha,1,100,100
ORD183988,2025-10-18 21:05:21,Kadai Paneer,special_sabji,1,180,180
ORD931822,2025-10-19 06:43:32,Veg Noodles,chinese_noodles,3,110,330
ORD660388,2025-10-19 16:04:07,Mushroom 65,chinese_starters,3,160,480
ORD444652,2025-10-19 22:14:25,Singapore Rice,chinese_rice,3,130,390
ORD777641,2025-10-19 21:12:59,Masala Buttermilk,hot_and_cold,1,30,30
ORD846069,2025-10-19 23:12:00,Moong Dal Paratha,stuff_paratha,1,110,110
ORD550354,2025-10-20 07:15:28,Veg Triple Noodles,chinese_noodles,2,170,340
ORD808053,2025-10-20 06:58:37,Sweet Lassi,hot_and_cold,3,50,150
ORD370337,2025-10-19 16:21:47,Veg Manchurian Noodles,chinese_noodles,3,160,480
ORD780768,2025-10-19 15:50:53,Mushroom Aloo Sala,special_sabji,2,160,320
ORD657604,2025-10-19 16:57:17,Paneer Masala,special_sabji,3,180,540
ORD994672,2025-10-20 04:32:38,Sattu Paratha,stuff_paratha,1,120,120
ORD249147,2025-10-19 22:27:19,Rajma Thali,today_thali,2,150,300
ORD930228,2025-10-19 16:03:57,Veg Thali,today_thali,3,140,420
ORD621961,2025-10-19 22:43:48,Dal Baati Churma,weekend_special,3,180,540
ORD236460,2025-10-20 01:42:24,Besan Gatta,special_sabji,1,160,160
ORD696784,2025-10-19 16:12:39,Plain Rice,extra,3,50,150
ORD859592,2025-10-19 18:41:02,Cheese Paneer Mix,premium_paratha,3,150,450
ORD249049,2025-10-20 09:27:51,Mushroom Kadai,special_sabji,2,170,340
ORD721665,2025-10-19 18:11:23,Chole Masala Thali,today_thali,3,150,450
ORD169464,2025-10-20 05:42:02,Singapore Rice,chinese_rice,1,130,130
ORD381225,2025-10-20 06:17:10,Paneer Chilly Noodles,chinese_noodles,3,160,480
ORD319744,2025-10-20 04:22:26,Dal Baati Churma,weekend_special,1,180,180
ORD301024,2025-10-20 00:51:15,Namkeen Sev Paratha,stuff_paratha,2,110,220
ORD426491,2025-10-20 08:19:06,Veg Thali,today_thali,2,140,280
ORD276305,2025-10-20 07:08:45,Curd,extra,1,30,30
ORD841361,2025-10-19 20:50:42,Paneer Butter Masala,special_sabji,3,180,540
ORD891776,2025-10-20 06:32:28,Veg Chopper Noodles,chinese_noodles,3,170,510
ORD281741,2025-10-20 08:43:29,Veg Chopper Noodles,chinese_noodles,3,170,510
ORD170029,2025-10-20 07:19:49,Singapore Rice,chinese_rice,1,130,130
ORD797414,2025-10-19 18:32:10,Veg Combo,chinese_combo,1,250,250
ORD880279,2025-10-20 04:13:02,Aloo Onion Paratha,premium_paratha,3,110,330
ORD956435,2025-10-20 06:34:18,Royal Soup,chinese_soup,1,90,90
ORD855409,2025-10-20 01:56:04,Roti Thali,today_thali,3,120,360
ORD447663,2025-10-20 04:33:30,Veg Chopper Rice,chinese_rice,3,140,420
ORD692956,2025-10-20 05:30:31,Sweet Paratha,stuff_paratha,1,50,50
ORD337034,2025-10-20 06:32:19,Mushroom Aloo Sala,special_sabji,3,160,480
ORD496952,2025-10-20 06:56:04,Baby Corn Chilly Dry,chinese_starters,2,150,300
ORD482787,2025-10-19 22:51:04,Dal Baati Churma,weekend_special,1,180,180
ORD165277,2025-10-19 16:11:42,Dal Baati Churma,weekend_special,3,180,540
ORD231032,2025-10-19 20:56:36,Paneer Chilly Noodles,chinese_noodles,2,160,320
ORD990228,2025-10-20 09:26:11,Paneer Schezwan Noodles,chinese_noodles,1,150,150
ORD782081,2025-10-20 04:45:04,Veg Combo,chinese_combo,1,250,250
ORD538146,2025-10-20 04:12:50,Chole Masala Thali,today_thali,3,150,450
ORD348433,2025-10-20 05:43:45,Paneer Chilly Noodles,chinese_noodles,2,160,320
ORD343780,2025-10-19 22:46:25,Veg Hong Kong Noodles,chinese_noodles,2,150,300
ORD808283,2025-10-19 18:30:08,Besan Gatta,special_sabji,1,160,160
ORD553944,2025-10-20 05:28:25,Gobi Manchurian (Dry/Gravy),chinese_starters,3,120,360
ORD103811,2025-10-19 17:59:32,Veg Combo,chinese_combo,1,250,250
ORD749506,2025-10-20 02:13:26,Manchurian Rice with Gravy,chinese_rice,2,160,320
ORD420854,2025-10-20 03:37:34,Veg Triple Noodles,chinese_noodles,1,170,170
ORD458487,2025-10-20 06:03:56,Paneer Thali,today_thali,2,160,320
ORD423839,2025-10-20 06:23:15,Paneer Chilli Rice,chinese_rice,1,160,160
ORD661097,2025-10-20 06:54:46,Paneer Schezwan Noodles,chinese_noodles,3,150,450
ORD105854,2025-10-19 22:51:04,Dal Tarda,special_sabji,2,160,320
ORD205421,2025-10-19 21:58:01,Manchurian Rice with Gravy,chinese_rice,1,160,160
ORD848158,2025-10-19 21:28:05,Butter,extra,1,10,10
ORD296904,2025-10-19 22:00:49,Dal Baati Churma,weekend_special,3,180,540
ORD253572,2025-10-20 08:14:38,Veg Combo,chinese_combo,2,250,500
ORD420537,2025-10-19 21:32:04,Cheese Chilly,premium_paratha,1,150,150
ORD857958,2025-10-20 02:27:33,Aloo Methi Mix,premium_paratha,2,110,220
ORD195692,2025-10-20 08:59:20,Mushroom Kadai,special_sabji,3,170,510
ORD852812,2025-10-19 21:04:50,Green Peas Paratha,stuff_paratha,3,120,360
ORD629607,2025-10-19 23:28:22,Dal Baati Churma,weekend_special,3,180,540
ORD131759,2025-10-20 06:19:40,Aloo Cheese Mix,premium_paratha,1,150,150
ORD966007,2025-10-19 21:01:12,Veg Paneer Noodles,chinese_noodles,1,150,150
ORD639422,2025-10-20 03:20:58,Veg Hong Kong Noodles,chinese_noodles,3,150,450
ORD586102,2025-10-20 04:28:17,Plain Paratha,stuff_paratha,3,40,120
ORD364397,2025-10-20 05:23:57,Paneer Thali,today_thali,1,160,160
ORD627123,2025-10-20 08:57:00,Veg Combo,chinese_combo,2,250,500
ORD540972,2025-10-19 18:05:02,Roti Thali,today_thali,3,120,360
ORD767253,2025-10-20 02:38:26,Masala Buttermilk,hot_and_cold,1,30,30
ORD255287,2025-10-20 04:40:04,Roti Thali,today_thali,1,120,120
ORD292601,2025-10-20 08:23:41,Namkeen Sev Paratha,stuff_paratha,1,110,110
ORD234362,2025-10-20 04:09:11,Aloo Paneer Mix,premium_paratha,2,120,240
ORD921113,2025-10-20 06:41:36,Veg Thali,today_thali,2,140,280
ORD193472,2025-10-20 04:03:07,Veg Chopper Noodles,chinese_noodles,2,170,340
ORD580128,2025-10-20 03:47:52,Veg Triple Noodles,chinese_noodles,3,170,510
ORD372960,2025-10-19 20:53:19,Paneer Thali,today_thali,1,160,160
ORD462943,2025-10-20 08:18:42,Paneer Fried Rice,chinese_rice,1,160,160
ORD597113,2025-10-20 03:45:16,Veg Singapore Noodles,chinese_noodles,3,130,390
ORD323359,2025-10-20 06:39:49,Singapore Rice,chinese_rice,1,130,130
ORD751358,2025-10-19 22:27:28,Chole Masala Thali,today_thali,1,150,150
ORD490954,2025-10-20 05:57:37,Mix Veg,special_sabji,2,160,320
ORD591157,2025-10-20 01:39:22,Roti Thali,today_thali,2,120,240
ORD827890,2025-10-20 02:41:30,Veg Paneer Noodles,chinese_noodles,2,150,300
ORD659719,2025-10-20 06:31:48,Veg Thali,today_thali,3,140,420
ORD746991,2025-10-20 03:36:42,Veg Hong Kong Noodles,chinese_noodles,3,150,450
ORD333013,2025-10-19 18:28:42,Dal Baati Churma,weekend_special,3,180,540
ORD812231,2025-10-19 21:06:19,Dal Baati Churma,weekend_special,1,180,180
ORD997263,2025-10-20 09:44:10,Roti Thali,today_thali,3,120,360
ORD575743,2025-10-20 06:18:10,Paneer Combo,chinese_combo,1,280,280
ORD560325,2025-10-20 05:58:24,Veg Thali,today_thali,2,140,280
ORD398042,2025-10-19 21:45:26,Veg Chopper Noodles,chinese_noodles,1,170,170
ORD165070,2025-10-19 18:29:30,Rajma Thali,today_thali,2,150,300
ORD672048,2025-10-19 23:45:51,Dal Baati Churma,weekend_special,2,180,360
ORD273181,2025-10-19 20:49:02,Jerr Aloo,special_sabji,1,140,140
ORD489259,2025-10-20 06:55:12,Sweet Lassi,hot_and_cold,2,50,100
ORD653948,2025-10-19 23:14:46,Veg Paneer Noodles,chinese_noodles,1,150,150
ORD931938,2025-10-20 02:43:50,Veg Fried Rice,chinese_rice,1,110,110
ORD211846,2025-10-20 01:49:35,Butter Roti,extra,1,15,15
ORD183492,2025-10-20 00:58:39,Aloo Methi Garlic Mix,premium_paratha,1,120,120
ORD579241,2025-10-20 01:22:07,Paneer Combo,chinese_combo,2,280,560
ORD686115,2025-10-19 21:24:58,Dal Baati Churma,weekend_special,2,180,360
ORD101722,2025-10-19 20:55:47,Shev Tomato,special_sabji,3,150,450
ORD533001,2025-10-20 04:13:53,Plain Rice,extra,2,50,100
ORD586571,2025-10-19 17:08:55,Veg Combo,chinese_combo,1,250,250
ORD525954,2025-10-19 22:37:49,Sweet Lassi,hot_and_cold,3,50,150
ORD753387,2025-10-20 07:08:22,Paneer Handi,special_sabji,1,200,200
ORD472250,2025-10-19 21:56:56,Dal Baati Churma,weekend_special,3,180,540
ORD187003,2025-10-19 18:10:59,Veg Combo,chinese_combo,2,250,500
ORD349686,2025-10-20 01:19:29,Paneer 65,chinese_starters,1,150,150
ORD738885,2025-10-20 05:58:02,Rajma Thali,today_thali,2,150,300
ORD911594,2025-10-20 01:42:41,Paneer Thali,today_thali,1,160,160
ORD358699,2025-10-20 04:23:06,Veg Thali,today_thali,1,140,140
ORD290512,2025-10-20 03:52:35,Veg Chopper Noodles,chinese_noodles,2,170,340
ORD908565,2025-10-19 21:32:30,Schezwan Manchurian (Dry/Gravy),chinese_starters,2,130,260
ORD972086,2025-10-19 16:10:12,Besan Gatta,special_sabji,1,160,160
ORD669106,2025-10-20 01:07:51,Veg Combo,chinese_combo,1,250,250
ORD163501,2025-10-19 23:37:46,Dal Baati Churma,weekend_special,3,180,540
ORD482698,2025-10-20 00:59:07,Mix Veg Paratha,stuff_paratha,2,110,220
ORD215679,2025-10-20 05:36:45,Singapore Rice,chinese_rice,1,130,130
ORD344738,2025-10-19 23:27:54,Sweet Lassi,hot_and_cold,1,50,50
ORD844087,2025-10-20 06:57:50,Namkin Sev Onion,premium_paratha,2,120,240
ORD419952,2025-10-19 21:23:05,Dal Baati Churma,weekend_special,3,180,540
ORD402156,2025-10-19 23:23:02,Dal Baati Churma,weekend_special,2,180,360
ORD468829,2025-10-19 21:30:40,Paneer Fried Rice,chinese_rice,3,160,480
ORD555059,2025-10-19 20:54:19,Dal Baati Churma,weekend_special,3,180,540
ORD400020,2025-10-20 06:32:11,Butter Roti,extra,2,15,30
ORD970567,2025-10-19 18:35:40,Paneer Combo,chinese_combo,2,280,560
ORD145059,2025-10-20 07:30:10,Mix Veg Paratha,stuff_paratha,1,110,110
ORD612590,2025-10-20 04:20:04,Paneer Schezwan Noodles,chinese_noodles,2,150,300
ORD617304,2025-10-19 21:14:52,Dal Baati Churma,weekend_special,1,180,180
ORD676316,2025-10-20 09:08:18,Namkin Sev Onion,premium_paratha,2,120,240
ORD653442,2025-10-19 16:32:14,Aloo Matar,special_sabji,1,160,160
ORD522174,2025-10-19 23:06:36,Veg Paneer Noodles,chinese_noodles,3,150,450
ORD369139,2025-10-19 22:08:40,Gobi Paratha,stuff_paratha,2,110,220
ORD464782,2025-10-20 02:04:24,Paneer Chilly Noodles,chinese_noodles,3,160,480
ORD547523,2025-10-19 23:22:38,Paneer Thali,today_thali,2,160,320
ORD577372,2025-10-19 17:19:04,Matter Paneer,special_sabji,1,170,170
ORD763861,2025-10-20 08:37:36,Paneer Schezwan Noodles,chinese_noodles,3,150,450
ORD393932,2025-10-19 22:06:09,Dal Baati Churma,weekend_special,3,180,540
ORD256186,2025-10-19 17:38:16,Veg Thali,today_thali,1,140,140
ORD510973,2025-10-19 21:20:48,Veg Thali,today_thali,1,140,140
ORD894263,2025-10-20 06:47:04,Veg Chopper Noodles,chinese_noodles,1,170,170
ORD658067,2025-10-20 09:07:07,Paneer Combo,chinese_combo,1,280,280
ORD896267,2025-10-20 03:33:07,Masala Buttermilk,hot_and_cold,3,30,90
ORD204330,2025-10-19 22:26:53,Jeera Masala Paratha,stuff_paratha,3,50,150
ORD830842,2025-10-20 07:31:34,Paneer Fried Rice,chinese_rice,2,160,320
ORD841849,2025-10-20 05:30:15,Mushroom Chilly,chinese_starters,3,160,480
ORD264741,2025-10-19 22:36:35,Dal Baati Churma,weekend_special,2,180,360
ORD173475,2025-10-20 05:56:43,Veg Manchurian Noodles,chinese_noodles,1,160,160
ORD942541,2025-10-19 22:58:31,Bati,extra,1,20,20
ORD289293,2025-10-19 17:28:24,Paneer Handi,special_sabji,1,200,200
ORD890872,2025-10-20 01:19:20,Tomato Soup,chinese_soup,2,80,160
ORD764619,2025-10-20 03:35:58,Chole Masala Thali,today_thali,2,150,300
ORD161199,2025-10-19 21:35:22,Extra Sabji,extra,2,20,40
ORD351451,2025-10-19 21:53:45,Veg Schezwan Noodles,chinese_noodles,2,120,240
ORD818420,2025-10-20 03:59:08,Veg Thali,today_thali,3,140,420
ORD892406,2025-10-19 18:46:55,Veg Clear Soup,chinese_soup,2,80,160
ORD938520,2025-10-19 17:27:44,Mushroom Pepper Dry,chinese_starters,1,160,160
ORD316798,2025-10-20 06:33:45,Baby Corn Manchurian,chinese_starters,3,150,450
ORD462276,2025-10-20 02:25:45,Schezwan Fried Rice,chinese_rice,3,120,360
ORD897613,2025-10-19 17:57:27,Dal Baati Churma,weekend_special,2,180,360
ORD162365,2025-10-20 07:58:09,Sweet Paratha,stuff_paratha,3,50,150
ORD386578,2025-10-20 09:45:26,Veg Hot & Sour Soup,chinese_soup,2,80,160
ORD736697,2025-10-20 06:39:54,Veg Combo,chinese_combo,2,250,500
ORD956478,2025-10-19 16:55:53,Veg Manchurian (Dry/Gravy),chinese_starters,3,120,360
ORD584125,2025-10-20 06:52:45,Royal Soup,chinese_soup,3,90,270
ORD726761,2025-10-19 21:40:10,Besan Gatta,special_sabji,2,160,320
ORD712175,2025-10-20 07:42:49,Veg Combo,chinese_combo,1,250,250
ORD950684,2025-10-20 06:08:29,Namkin Sev Onion,premium_paratha,2,120,240
ORD359910,2025-10-20 05:02:03,Roti Thali,today_thali,2,120,240
ORD708416,2025-10-19 22:22:41,Bati,extra,3,20,60
ORD800954,2025-10-20 06:32:11,Paneer Butter Masala,special_sabji,2,180,360
ORD723096,2025-10-20 09:13:54,Rajma Thali,today_thali,2,150,300
ORD257230,2025-10-20 01:06:38,Chole Masala Thali,today_thali,2,150,300
ORD293115,2025-10-20 05:12:15,Paneer Combo,chinese_combo,2,280,560
ORD757824,2025-10-19 17:00:29,Dal Baati Churma,weekend_special,3,180,540
ORD211159,2025-10-20 02:09:21,Aloo Methi Garlic Mix,premium_paratha,3,120,360
ORD504060,2025-10-20 04:14:22,Veg Thali,today_thali,2,140,280
ORD132486,2025-10-19 16:06:49,Onion Paratha,stuff_paratha,1,100,100
ORD834539,2025-10-19 23:43:53,Dal Baati Churma,weekend_special,1,180,180
ORD964432,2025-10-20 05:54:45,Paneer Chilli Rice,chinese_rice,3,160,480
ORD820857,2025-10-20 05:17:45,Veg Schezwan Noodles,chinese_noodles,3,120,360
ORD209442,2025-10-20 01:04:04,Veg Chopper Rice,chinese_rice,1,140,140
ORD392199,2025-10-20 07:16:17,Matter Paneer,special_sabji,1,170,170
ORD881149,2025-10-21 05:56:51,Veg Paneer Noodles,chinese_noodles,3,150,450
ORD917818,2025-10-20 17:26:45,Extra Sabji,extra,1,20,20
ORD237408,2025-10-21 03:18:17,Schezwan Fried Rice,chinese_rice,2,120,240
ORD159742,2025-10-21 03:34:04,Masala Tea,hot_and_cold,1,20,20
ORD877835,2025-10-21 03:51:36,Paneer Thali,today_thali,3,160,480
ORD755674,2025-10-21 06:18:18,Aloo Onion Cheese Mix,premium_paratha,3,150,450
ORD952023,2025-10-20 22:25:45,Puri (2 pieces),extra,1,20,20
ORD898425,2025-10-20 21:49:23,Roti Thali,today_thali,1,120,120
ORD789570,2025-10-21 07:09:51,Gobi Paratha,stuff_paratha,1,110,110
ORD406231,2025-10-21 07:06:17,Singapore Rice,chinese_rice,1,130,130
ORD588620,2025-10-21 04:28:13,Baby Corn Chilly Dry,chinese_starters,1,150,150
ORD394130,2025-10-21 02:36:41,Chole Masala Thali,today_thali,2,150,300
ORD387282,2025-10-21 01:10:54,Mix Veg Paratha,stuff_paratha,1,110,110
ORD622613,2025-10-21 07:12:09,Cheese Paneer Mix,premium_paratha,2,150,300
ORD727472,2025-10-20 17:25:30,Methi Paratha,stuff_paratha,3,100,300
ORD915472,2025-10-20 21:43:29,Garlic Paratha,stuff_paratha,3,110,330
ORD578107,2025-10-21 06:49:07,Royal Soup,chinese_soup,3,90,270
ORD429925,2025-10-20 21:23:39,Baby Corn 65,chinese_starters,1,150,150
ORD154778,2025-10-20 22:41:21,Palak Paneer,special_sabji,3,180,540
ORD423249,2025-10-21 06:24:58,Paneer Masala,special_sabji,3,180,540
ORD963367,2025-10-20 17:26:42,Paneer Handi,special_sabji,1,200,200
ORD907229,2025-10-21 01:24:09,Chole Masala Thali,today_thali,3,150,450
ORD910107,2025-10-20 21:29:26,Methi Paratha,stuff_paratha,1,100,100
ORD998844,2025-10-21 08:06:36,Veg Triple Noodles,chinese_noodles,1,170,170
ORD543024,2025-10-20 16:34:56,Sweet Lassi,hot_and_cold,1,50,50
ORD343525,2025-10-21 04:59:30,Mix Veg Paratha,stuff_paratha,1,110,110
ORD791066,2025-10-20 21:40:16,Paneer Chilli Rice,chinese_rice,3,160,480
ORD917964,2025-10-21 02:08:25,Mushroom Manchurian,chinese_starters,2,160,320
ORD501317,2025-10-21 08:50:29,Singapore Rice,chinese_rice,2,130,260
ORD197933,2025-10-21 06:54:03,Veg Hong Kong Noodles,chinese_noodles,1,150,150
ORD669241,2025-10-21 05:13:41,Veg Paneer Noodles,chinese_noodles,3,150,450
ORD121435,2025-10-21 06:14:22,Paneer Thali,today_thali,3,160,480
ORD712937,2025-10-20 21:05:16,Mushroom Kolhapur,special_sabji,1,170,170
ORD757233,2025-10-21 05:53:26,Paneer Thali,today_thali,1,160,160
ORD228028,2025-10-21 04:53:21,Paneer Chilly,chinese_starters,3,150,450
ORD272371,2025-10-20 22:47:59,Veg Combo,chinese_combo,2,250,500
ORD399559,2025-10-20 18:05:16,Hong Kong Rice,chinese_rice,1,130,130
ORD580033,2025-10-21 07:52:56,Schezwan Fried Rice,chinese_rice,1,120,120
ORD756103,2025-10-21 06:40:19,Chole Masala Thali,today_thali,1,150,150
ORD311975,2025-10-20 23:44:47,Chole Masala Thali,today_thali,3,150,450
ORD581678,2025-10-21 06:41:11,Manchurian Rice with Gravy,chinese_rice,3,160,480
ORD668764,2025-10-20 21:04:55,Paneer Combo,chinese_combo,2,280,560
ORD954896,2025-10-20 18:22:03,Matter Paneer,special_sabji,3,170,510
ORD484272,2025-10-21 01:59:01,Kadai Paneer,special_sabji,1,180,180
ORD934418,2025-10-21 04:47:24,Gobi Paratha,stuff_paratha,2,110,220
ORD264140,2025-10-20 22:08:56,Paneer Thali,today_thali,3,160,480
ORD387055,2025-10-21 04:31:39,Mushroom Chilly,chinese_starters,3,160,480
ORD287433,2025-10-21 07:14:10,Hong Kong Rice,chinese_rice,3,130,390
ORD381466,2025-10-20 21:28:36,Veg Hong Kong Noodles,chinese_noodles,1,150,150
ORD180860,2025-10-21 04:22:15,Aloo Methi Garlic Mix,premium_paratha,2,120,240
ORD976989,2025-10-21 09:28:27,Roti Thali,today_thali,1,120,120
ORD847989,2025-10-20 21:02:06,Curd,extra,2,30,60
ORD712021,2025-10-20 23:03:26,Paneer Chilly Noodles,chinese_noodles,2,160,320
ORD579336,2025-10-20 16:10:44,Paneer Pyaza,special_sabji,3,200,600
ORD156260,2025-10-20 16:12:53,Paneer Schezwan Noodles,chinese_noodles,1,150,150
ORD514302,2025-10-21 05:29:39,Veg Manchurian Noodles,chinese_noodles,3,160,480
ORD314175,2025-10-21 07:34:36,Veg Hong Kong Noodles,chinese_noodles,3,150,450
ORD344158,2025-10-20 23:31:14,Dal Tarda,special_sabji,2,160,320
ORD860417,2025-10-21 03:19:12,Churma,extra,2,30,60
ORD958865,2025-10-21 01:48:01,Rajma Thali,today_thali,1,150,150
ORD726822,2025-10-21 03:22:30,Aloo Matar,special_sabji,3,160,480
ORD538045,2025-10-21 06:18:07,Chole Masala Thali,today_thali,3,150,450
